id,name,area_id,latitude,longitude
XA001,Pelabuhan Ulee Lheue Banda Aceh,Aceh,5.56697295500,95.29352141900
XA002,Pelabuhan Calang Aceh Jaya,Aceh,4.63591545400,95.56573421000
XA003,Pelabuhan Sinabang,Aceh,2.50000000000,96.38740972600
XA004,Pelabuhan Balohan Sabang,Aceh,5.77444444400,95.21722222
XA005,Pelabuhan Lamteng Pulo Aceh - Aceh Besar,Aceh,5.64444460000,95.16506800000
XA006,Pelabuhan Pulau Banyak,Aceh,2.37361111110,97.06111111100
XA007,Pelabuhan Krueng Geukuh,Aceh,5.66697295500,95.29352141900
XA008,Pelabuhan Kuala Langsa,Aceh,4.55000000000,98.02000000000
XA009,Pelabuhan Kuala Bubon,Aceh,4.21666666667,95.80000000000
XA010,Pelabuhan Labuhan Haji,Aceh,3.54000000000,96.99000000000
XA011,Pelabuhan Malahayati Aceh Besar,Aceh,5.59622000000,95.52574900000
XA012,Pelabuhan Susoh Aceh Barat Daya,Aceh,3.72008000000,96.81119900000
XA013,Pelabuhan Tapaktuan,Aceh,3.25339200000,97.18088500000
XA014,Pelabuhan Singkil,Aceh,2.26826500000,97.81263100000
XA015,Pelabuhan Lhokseumawe,Aceh,5.22320100000,97.09789600000
XB001,Pelabuhan Belawan,Sumatera Utara,3.79555315500,98.71386105000
XB002,Pelabuhan Sibolga,Sumatera Utara,1.72842000000,98.78576200000
XB003,Pelabuhan Kuala Tanjung,Sumatera Utara,3.36300572200,99.45384021300
XB004,Pelabuhan Gunung Sitoli,Sumatera Utara,1.30582700000,97.60968300000
XB005,Pelabuhan Pangkalan Susu,Sumatera Utara,4.12301700000,98.21323500000
XB006,Pelabuhan Tanjung Balai Asahan,Sumatera Utara,3.04252021000,99.86115789200
XB007,Pelabuhan Tanjung Beringin,Sumatera Utara,3.50706125900,99.21463202900
XB008,Pelabuhan Barus,Sumatera Utara,2.00744900000,98.39827600000
XB009,Pelabuhan Batahan,Sumatera Utara,0.36398300000,99.12143900000
XB010,Pelabuhan Lahewa,Sumatera Utara,1.41397068300,97.17431630100
XB011,Pelabuhan Leidong,Sumatera Utara,2.75232500000,99.97958200000
XB012,Pelabuhan Pulau Tello,Sumatera Utara,-0.03557708100,98.28943680300
XB013,Pelabuhan Teluk Dalam,Sumatera Utara,0.55453000000,97.82078900000
XB014,Pelabuhan Sirombu,Sumatera Utara,0.94232000000,97.41094400000
XB015,Pelabuhan Tanjung Sarang Elang,Sumatera Utara,2.53904097700,100.12979695700
XB016,Pelabuhan Tigaras,Sumatera Utara,2.79774722027,98.78912746998
XB017,Pelabuhan Simanindo,Sumatera Utara,2.75435770953,98.74619669850
XB018,Pelabuhan Ajibata,Sumatera Utara,2.65933410702,98.93314309469
XB019,Pelabuhan Ambarita,Sumatera Utara,2.68282807980,98.83313973055
XB020,Pelabuhan Balige,Sumatera Utara,2.33803838936,99.06225447209
XC001,Pelabuhan Panipahan,Riau,2.46912173800,100.34737911500
XC002,Pelabuhan Bagansiapiapi,Riau,2.13967705500,100.78531842700
XC003,Pelabuhan Batu Enam,Riau,2.11132316700,100.79796729300
XC004,Pelabuhan Sinaboi,Riau,2.47838799712,101.20869897160
XC005,Pelabuhan Tg Medang,Riau,2.28209046384,101.64109883504
XC006,Pelabuhan Dumai,Riau,1.70003335524,101.46851130921
XC007,Pelabuhan Batu Panjang,Riau,1.70537211000,101.52100310500
XC008,Pelabuhan Bengkalis,Riau,1.46644356400,102.10705275900
XC009,Pelabuhan Sungai Pakning,Riau,1.38143358717,102.17392513330
XC010,Pelabuhan Tg Buton,Riau,0.95307466098,102.30283949581
XC011,Pelabuhan Pekanbaru,Riau,1.28061485993,102.18968256446
XC012,Pelabuhan Selat Panjang,Riau,1.19607579636,102.62885534146
XC013,Pelabuhan Dorak,Riau,1.29614343368,102.63019448566
XC014,Pelabuhan Sungai Guntung,Riau,0.36539115663,103.61843618114
XC015,Pelabuhan Kuala Gaung,Riau,-0.14942195174,103.56286172221
XC016,Pelabuhan Tembilahan,Riau,-0.12966891148,103.56147540582
XC017,Pelabuhan Rengat,Riau,-0.16681817951,103.55212918221
XC018,Pelabuhan Kuala Enok,Riau,-0.53841521446,103.50034861254
XD001,Pelabuhan Teluk Bungus Padang,Sumatera Barat,-1.03027800000,100.39920000000
XD002,Pelabuhan Teluk Bayur Padang,Sumatera Barat,-0.99777800000,100.37140000000
XD003,Pelabuhan Muaro Padang,Sumatera Barat,-0.96555600000,100.35280000000
XD004,Pelabuhan Tuapejat Sipora,Sumatera Barat,-2.03055600000,99.59278000000
XD005,Pelabuhan Maileppet Siberut,Sumatera Barat,-1.56361100000,99.19667000000
XD006,Pelabuhan Sikakap Pagai Utara,Sumatera Barat,-2.77867470000,100.21536217400
XD007,Pelabuhan Sikabaluan Siberut,Sumatera Barat,-1.08055600000,98.95694000000
XD008,Pelabuhan Air Bangis Pasaman,Sumatera Barat,0.21000000000,99.26389000000
XD009,Pelabuhan Panasahan Pesisir,Sumatera Barat,-1.36359291700,100.56219853000
XF001,Pelabuhan Tanjung Api-Api,Sumatera Selatan,-2.37266700000,104.80590000000
XF002,Pelabuhan Boombaru,Sumatera Selatan,-2.34824309500,105.05231346300
XR001,Pelabuhan Nongsapura,Kep. Riau,1.18795164500,104.09468141300
XR002,Pelabuhan Batam Center,Kep. Riau,1.16491934200,104.06261070900
XR003,Pelabuhan Harbour Bay,Kep. Riau,1.15328720200,103.99680313600
XR004,Pelabuhan Telaga Punggur,Kep. Riau,1.03508302000,104.13287509300
XR005,Pelabuhan Sekupang,Kep. Riau,1.12485500000,103.92671300000
XR006,Pelabuhan Sekupang 2,Kep. Riau,1.12723011100,103.92366810000
XR007,Pelabuhan Batu Ampar,Kep. Riau,1.16477794500,104.00215958500
XR008,Pelabuhan Dermaga Roro Asdp Punggur,Kep. Riau,1.03386538100,104.13141973700
XR009,Pelabuhan Tambelan,Kep. Riau,0.97535388700,107.54814515100
XR010,Pelabuhan Jagoh,Kep. Riau,-0.33392538500,104.49034759700
XR011,Pelabuhan Sei Daik,Kep. Riau,-0.21680999800,104.62390916500
XR012,Pelabuhan Tanjung Buton,Kep. Riau,-0.25282620100,104.59503972200
XR013,Pelabuhan Sei Tenam,Kep. Riau,-0.00654851600,104.50702427200
XR014,Pelabuhan Dabo,Kep. Riau,-0.50074792500,104.56547492600
XR015,Pelabuhan Sri Bintan Pura,Kep. Riau,0.93076588900,104.43995909400
XR016,Pelabuhan Sri Payung,Kep. Riau,0.93210785400,104.46112615100
XR017,Pelabuhan Roro Dompak,Kep. Riau,0.86718997000,104.48318023800
XR018,Pelabuhan Sri Bayintan (Kijang),Kep. Riau,0.80872337600,104.61509549900
XR019,Pelabuhan Bandar Bentan Telani (Lagoi),Kep. Riau,1.16045462200,104.32030379200
XR020,Pelabuhan Bandar Seri Udana (Lobam),Kep. Riau,1.00212480000,104.25559290000
XR021,Pelabuhan Bulang Linggi (Tg.Uban),Kep. Riau,1.06338459600,104.21714150000
XR022,Pelabuhan Roro Tg. Uban (Tg.Uban),Kep. Riau,1.06239488600,104.21978352400
XR023,Pelabuhan Internasional Tanjung Balai Karimun,Kep. Riau,0.98853587400,103.43642004800
XR024,Pelabuhan Sri Tanjung Gelam,Kep. Riau,0.98901546100,103.43385554000
XR025,Pelabuhan Cargo dan Roro Parit,Kep. Riau,1.00461640400,103.35349250400
XR026,Pelabuhan Bintang 99,Kep. Riau,1.160480824,103.995464
XR027,Pelabuhan Khusus Bea Cukai,Kep. Riau,0.992177,103.394469
XQ001,Pelabuhan Penagi,Kep. Riau,3.89356900000,108.39178771100
XQ002,Pelabuhan Selat Lampa,Kep. Riau,3.66211920700,108.13206020900
XQ003,Pelabuhan Subi,Kep. Riau,3.02304472300,108.89083318900
XQ004,Pelabuhan Serasan,Kep. Riau,2.49768353300,109.00802060400
XQ005,Pelabuhan Midai,Kep. Riau,3.00516470200,107.74799474300
XQ006,Pelabuhan Pulau Laut,Kep. Riau,4.67552992400,107.95107471200
XQ007,Pelabuhan Sedanau,Kep. Riau,3.79676654200,108.03803962100
XQ008,Pelabuhan Tarempa,Kep. Riau,3.21687986700,106.21725635800
XQ009,Pelabuhan Letung,Kep. Riau,2.98724493300,105.69482027100
XQ010,Pelabuhan Matak,Kep. Riau,3.32623427723,106.23979374126
XQ011,Pelabuhan Sri Lakang (Kuala Maras),Kep. Riau,2.90861543258,105.80247190252
XQ012,Pelabuhan Seluan,Kep. Riau,4.11528032508,107.84873584113
XQ013,Pelabuhan Teluk Buton,Kep. Riau,4.23242112267,108.21258829289
XQ014,Pelabuhan Binjai,Kep. Riau,3.80529362152,108.23274244578
XQ015,Pelabuhan Seminte,Kep. Riau,3.82263738409,108.07783454483
XQ016,Pelabuhan Pulau Panjang,Kep. Riau,2.72449557029,108.88786601731
XE001,Pelabuhan Talang Duku,Jambi,-1.02325638700,104.27232161200
XE002,Pelabuhan Roro Kuala Tungkal,Jambi,-0.78657241700,103.50503410100
XE003,Pelabuhan Muara Sabak,Jambi,-1.00908051600,103.81708683800
XE004,Pelabuhan PPI Nipah Panjang,Jambi,-1.04950097900,104.18441151200
XG001,Pelabuhan Linau,Bengkulu,-4.84277900000,103.41332600000
XG002,Pelabuhan Pulai Baai,Bengkulu,-3.89859298200,102.28610348700
XG003,Pelabuhan Kahyapu,Bengkulu,-5.34737902300,102.27611987600
XH001,Pelabuhan Panjang (Utama),Lampung,-5.46886100000,105.31972200000
XH002,Pelabuhan Kota Agung,Lampung,-5.49931330000,104.62016270000
XH003,Pelabuhan Mesuji,Lampung,-4.14111752900,105.81698739900
XH004,Pelabuhan Labuhan Maringgai,Lampung,-5.35809927500,105.81978919800
XH005,Pelabuhan Lempasing,Lampung,-5.48532400000,105.26064900000
XH006,Pelabuhan Teladas,Lampung,-4.40980234000,105.86299956700
XH007,Pelabuhan Krui,Lampung,-5.18386017100,103.93297755200
XH008,Pelabuhan Bakauheni,Lampung,-5.87057700000,105.75461700000
XH009,Pelabuhan Sebesi,Lampung,-5.93578879569,105.51300371913
XH010,Pelabuhan Canti,Lampung,-5.80005176771,105.58427351877
XH011,Pelabuhan Limus,Lampung,-5.85648493499,104.70645275816
XH012,Pelabuhan  Wijaya Karya Beton,Lampung,-5.84398090000,105.80297400000
XS001,Pelabuhan Pangkalbalam,Bangka Belitung,-2.08782326542,106.23643214339
XS002,Pelabuhan Belinyu,Bangka Belitung,-1.63008889000,105.73446390000
XS003,Pelabuhan Tanjur Ular,Bangka Belitung,-1.96055848700,105.12601898400
XS004,Pelabuhan Tanjung Kalian,Bangka Belitung,-2.08393333000,105.13271390000
XS005,Pelabuhan Sadai,Bangka Belitung,-3.12339611819,106.81388055141
XS006,Pelabuhan Tanjung Gading,Bangka Belitung,-3.01758203700,106.79084585700
XS007,Pelabuhan Tanjung Pandan,Bangka Belitung,-2.70602240498,107.55044601288
XS008,Pelabuhan Tanjung Batu,Bangka Belitung,-2.89665833000,107.55126670000
XS009,Pelabuhan Tanjung Ru,Bangka Belitung,-2.93658056000,107.53036110000
XS010,Pelabuhan Tanjung Nyato,Bangka Belitung,-2.88676553537,107.51904151130
XS011,Pelabuhan Sungai Selan,Bangka Belitung,-2.44371999932,105.86589512000
XS012,Pelabuhan Manggar,Bangka Belitung,-2.84826672614,108.31661353645
XV001,Pelabuhan Utama Dwikora Pontianak,Kalimantan Barat,0.04501172400,109.21117880800
XV002,Pelabuhan Penyebrangan Tebas Kuala,Kalimantan Barat,1.20438668000,108.98438638800
XV003,Pelabuhan Perikanan Nusantara Pemangkat,Kalimantan Barat,1.20108031800,108.97910272100
XV004,Pelabuhan Internasional Kijing,Kalimantan Barat,0.50664491900,108.90878788700
XV005,Pelabuhan Perikanan Pantai Sungai Rengas,Kalimantan Barat,0.03107333400,109.18597697400
XV006,Pelabuhan Penyebrangan Rasau Jaya,Kalimantan Barat,-0.20370097100,109.08201977000
XV007,Pelabuhan Laut Padang Tikar,Kalimantan Barat,-0.67595247400,109.27602967700
XV008,Pelabuhan Perikanan Pantai Teluk Batang,Kalimantan Barat,-1.04245592300,109.76626274000
XV009,Pelabuhan Laut Sukabangun,Kalimantan Barat,-1.76851318700,109.93708297800
XV010,Pelabuhan Laut Kendawangan,Kalimantan Barat,-2.53008790100,110.21213075100
XV011,Pelabuhan Teluk Suak,Kalimantan Barat,0.78888800000,108.85583300000
XV012,Pulau Lemukutan,Kalimantan Barat,0.75888800000,108.71388800000
XV013,Sei Kunyit,Kalimantan Barat,0.49277700000,108.93972200000
XV014,Pulau Temajo,Kalimantan Barat,0.49777700000,108.85277700000
XZ001,Pelabuhan Malundung Tarakan,Kalimantan Utara,3.28329000000,117.59544200000
XZ002,Pelabuhan Feri Juata Laut Tarakan,Kalimantan Utara,3.43071528500,117.53708838800
XZ003,Pelabuhan Tanjung Selor,Kalimantan Utara,2.90164422000,117.71779520700
XZ004,Pelabuhan Bunyu,Kalimantan Utara,3.46186956900,117.83715921000
XZ005,Pelabuhan Feri Ancam Bulungan,Kalimantan Utara,3.16283362400,117.31682801300
XZ006,Pelabuhan KIPI Tanah Kuning Bulungan,Kalimantan Utara,2.51067700000,117.90382400000
XZ007,Pelabuhan Tunon Taka Nunukan,Kalimantan Utara,4.14422560900,117.66702000000
XZ008,Pelabuhan Sei Nyamuk Sebatik,Kalimantan Utara,4.16098154200,117.90261623300
XZ009,Pelabuhan Feri Sei Jepun Nunukan,Kalimantan Utara,4.07585912000,117.73069240000
XZ010,Pelabuhan Feri Liang Bunyu Sebatik,Kalimantan Utara,4.10385996100,117.75305878200
XZ011,Pelabuhan Speedboat Malinau,Kalimantan Utara,3.55208823800,117.52310873600
XZ012,"Pelabuhan Tideng Pale, Kabupaten Tana Tidung",Kalimantan Utara,3.54457629800,117.52481158300
XZ013,Pelabuhan Feri Sei Bawan Kabupaten Tana Tidung,Kalimantan Utara,3.54471316200,117.52735759900
XZ014,Pelabuhan Tengkayu I,Kalimantan Utara,3.29129220000,117.56729570000
XZ015,Pelabuhan Liem Hie Djung Nunukan,Kalimantan Utara,4.14380910000,117.64483480000
XZ016,Pelabuhan Speedboat Tana Kuning,Kalimantan Utara,2.61074100000,117.84800100000
XY001,Pelabuhan Peti Kemas,Kalimantan Timur,-0.60499706600,117.54317362600
XY002,Pelabuhan Semayang,Kalimantan Timur,-1.27288232700,116.80579519500
XY003,Pelabuhan Kampung Baru,Kalimantan Timur,-1.21900000000,116.81500000000
XY004,"Pelabuhan Kariangau, Balikpapan",Kalimantan Timur,-1.21583534900,116.76972072100
XY005,Pelabuhan Penajam Paser Utara,Kalimantan Timur,-1.23003571400,116.76404627100
XY006,Pelabuhan Tanjung Laut,Kalimantan Timur,0.11203339000,117.49257468000
XY007,Pelabuhan Tanah Grogot Pondong,Kalimantan Timur,-1.80341580600,116.25118315100
XY008,Pelabuhan Sangkulirang,Kalimantan Timur,0.96121827600,117.99021580100
XY009,Pelabuhan Maloy,Kalimantan Timur,0.80392475700,117.93418033600
XY010,Pelabuhan Kuala Samboja,Kalimantan Timur,-1.01970666600,117.11554556500
XY011,Pelabuhan Tanjung Redeb,Kalimantan Timur,2.16051793100,117.97264703000
XY012,Pelabuhan Mantritip,Kalimantan Timur,2.01477094800,117.81642000500
XY013,Pelabuhan Sangatta,Kalimantan Timur,0.52935765400,117.64537458200
XY014,Pelabuhan Lhok Tuan,Kalimantan Timur,0.16546330400,117.48757439200
XY015,Pelabuhan Tanjung Santan,Kalimantan Timur,-0.10352290400,117.46595892000
XY016,"Pelabuhan Tanjung Batu, Balikpapan",Kalimantan Timur,-1.25404700000,116.79045100000
XY017,Pelabuhan Pulau Derawan,Kalimantan Timur,2.28554200000,118.23888700000
XY018,Pelabuhan Pulau Maratua,Kalimantan Timur,2.27534170000,118.55859630000
XW001,Pelabuhan Panglima Utar,Kalimantan Tengah,-2.84277690800,111.73300020700
XW002,Pelabuhan Bumi Harjo,Kalimantan Tengah,-2.84566719000,111.73075650400
XW003,Pelabuhan Pangkalan Bun,Kalimantan Tengah,-2.91348600200,111.41792559800
XW004,Pelabuhan Kuala Jelai,Kalimantan Tengah,-3.07218967957,110.74937204585
XW005,Pelabuhan Sukamara,Kalimantan Tengah,-2.98918811400,110.73230848300
XW006,Pelabuhan Sampit,Kalimantan Tengah,-3.26033010544,113.08164401816
XW007,Pelabuhan Bagendang,Kalimantan Tengah,-3.00364791000,113.04332220800
XW008,Pelabuhan Kuala Pembuang,Kalimantan Tengah,-3.44046602200,112.57594228900
XW009,Pelabuhan Teluk Segintung,Kalimantan Tengah,-3.33498544900,112.37886358600
XW010,Pelabuhan Bukit Pinang,Kalimantan Tengah,-3.33041694500,114.06322480300
XW011,Pelabuhan Pulang Pisau,Kalimantan Tengah,-2.76420185200,114.25041782700
XW012,Pelabuhan Betanjung,Kalimantan Tengah,-3.39789506800,114.22720673500
XW013,Pelabuhan Bahaur,Kalimantan Tengah,-3.38585632559,114.06106658800
XW014,Pelabuhan Kuala Kapuas,Kalimantan Tengah,-3.39213202600,114.22582942800
XW015,Pelabuhan MTU Betung,Kalimantan Tengah,-3.39692451000,114.22778790000
XW016,Pelabuhan Adaro,Kalimantan Tengah,-3.39888878000,114.22023486500
XX001,Pelabuhan Trisakti Banjarmasin,Kalimantan Selatan,-3.49949710600,114.49864794700
XX002,Pelabuhan PPI Banjarmasin,Kalimantan Selatan,-3.49468765100,114.49499727100
XX003,Pelabuhan Muara Sungai Barito Banjarmasin,Kalimantan Selatan,-3.49667778000,114.49468986300
XX004,Pelabuhan Muara Kintap Tanah Laut,Kalimantan Selatan,-3.90469478700,115.25913802700
XX005,Pelabuhan Samudera Pelindo III Tanah Bumbu,Kalimantan Selatan,-3.80175704300,115.48362491800
XX006,Pelabuhan Penyeberangan Tarjun Kotabaru,Kalimantan Selatan,-3.27287287100,116.12153091000
XX007,Pelabuhan Panjang Kotabaru,Kalimantan Selatan,-3.23593694600,116.22482786000
XX008,Pelabuhan Tanjung Serdang Kotabaru,Kalimantan Selatan,-3.47397986900,116.04305540500
XX009,Pelabuhan Penyeberangan Stagen Kotabaru,Kalimantan Selatan,-3.29024825000,116.15254835000
XX010,Pelabuhan Pelindo III Kotabaru,Kalimantan Selatan,-3.29355869900,116.14504547600
XX011,Pelabuhan PPI Kotabaru,Kalimantan Selatan,-3.27224004500,116.18081692000
XX012,Pelabuhan Penyeberangan Teluk Gosong Kotabaru,Kalimantan Selatan,-3.33380755512,116.26264905182
XX013,Pelabuhan Penyeberangan Sebuku Kotabaru,Kalimantan Selatan,-3.37449378576,116.40423790520
XX014,Pelabuhan Batulicin Tanah Bumbu,Kalimantan Selatan,-3.46525500000,116.03232200000
XX015,Pelabuhan Matasiri Kotabaru,Kalimantan Selatan,-4.77207453502,115.83910524890
XX016,Pelabuhan Marabatuan Kotabaru,Kalimantan Selatan,-4.36071743588,115.81111508090
XX017,Pelabuhan Maradapan Kotabaru,Kalimantan Selatan,-4.62971663654,115.69653195569
XX018,Pelabuhan Tanjung Samalantakam,Kalimantan Selatan,-2.57147581967,116.42627864937
